ShanghaiOpen,ShanghaiHigh,ShanghaiLow,ShanghaiClose
2931.8,2944.99,2925.81,2932.48
2991.75,3010.28,2990.64,3006.39
2998.52,3017.65,2984.83,3017.29
3009.35,3024.11,2994.64,3016.85
3000.33,3001.55,2983.88,2988.09
2993.75,3022.94,2990.91,2994.92
2992.52,3049.68,2984.42,3049.38
3049.51,3069.05,3048.2,3060.69
3054.98,3057.05,3036.52,3054.02
3056.68,3062.68,3044.54,3054.3
3047.64,3058.32,3031.64,3043.56
3040.23,3043.6,3014.29,3036.6
3034.71,3043.0,3022.63,3027.9
3027.6,3053.33,3027.37,3039.01
3038.12,3039.27,3007.46,3012.82
3008.09,3027.12,3003.29,3015.83
3014.04,3050.62,3013.8,3050.17
3050.37,3057.42,2939.23,2992.0
2980.5,3003.36,2968.18,2994.32
2992.54,3000.06,2972.92,2979.34
2971.95,2972.88,2931.96,2953.39
2950.08,2971.28,2946.64,2971.28
2963.21,2981.16,2956.79,2978.46
2976.41,2982.86,2958.93,2982.43
2978.78,2991.68,2971.56,2976.7
2972.63,3004.72,2959.05,3004.28
3001.31,3025.91,2998.68,3025.68
3023.47,3033.2,3017.09,3018.75
3013.68,3038.05,3001.17,3002.64
3000.23,3051.02,2999.96,3050.67
3056.48,3136.96,3054.41,3125.2
3130.35,3139.88,3102.59,3110.04
3104.75,3113.96,3090.28,3109.56
3109.1,3125.17,3093.88,3104.11
3100.12,3113.02,3082.86,3108.1
3107.63,3112.25,3083.83,3084.81
3082.2,3101.11,3074.25,3089.71
3093.52,3097.05,3079.71,3085.88
3068.36,3071.73,3041.88,3068.33
3071.72,3087.33,3064.47,3070.31
3068.3,3074.75,3058.89,3070.03
3071.35,3082.38,3066.07,3074.68
3073.61,3087.45,3063.56,3085.49
3083.89,3088.54,3062.89,3063.31
3057.85,3072.34,3051.49,3067.35
3071.06,3095.48,3053.42,3090.71
3091.38,3105.62,3088.74,3091.93
3089.78,3096.6,3084.0,3095.95
3096.18,3101.39,3078.76,3078.86
3032.4,3040.72,2999.93,3021.98
3025.43,3029.2,3008.93,3023.51
3007.59,3017.87,2995.97,3002.85
3009.35,3026.61,3009.35,3026.05
3027.82,3027.82,3016.14,3023.0
3021.72,3031.93,3017.66,3025.87
3040.32,3054.41,3035.18,3042.31
3045.66,3046.44,3033.38,3033.9
3027.73,3027.73,2980.21,2980.43
2976.0,2998.17,2969.16,2998.17
3000.24,3000.24,2984.61,2987.86
2995.08,3008.98,2994.02,2998.48
2993.93,3008.99,2993.93,3004.7
3023.22,3048.14,3014.89,3048.14
3050.57,3065.25,3048.46,3065.25
3055.12,3060.47,3049.0,3058.5
3056.5,3064.82,3052.64,3061.35
3055.91,3064.6,3043.32,3063.81
3065.24,3068.59,3034.01,3041.17
3038.04,3083.93,3038.04,3083.88
3086.71,3096.07,3076.85,3084.72
3084.04,3089.55,3076.45,3084.46
3080.95,3101.77,3069.45,3090.94
3092.0,3136.31,3091.01,3128.25
3127.8,3132.24,3121.19,3131.94
3129.58,3129.58,3110.73,3116.31
3112.54,3114.47,3100.93,3112.35
3112.89,3128.64,3101.66,3104.27
3097.41,3101.88,3081.15,3100.49
3102.19,3122.44,3097.28,3122.44
3115.27,3118.81,3099.93,3102.73
3096.52,3140.63,3094.16,3128.94
3126.06,3141.17,3119.82,3125.32
3125.4,3138.91,3117.27,3133.33
3140.97,3156.3,3135.16,3147.89
3145.77,3146.68,3096.95,3128.37
3156.46,3172.31,3150.53,3171.28
3168.78,3202.55,3166.07,3196.04
3188.02,3221.41,3187.76,3210.37
3209.89,3214.18,3195.2,3206.99
3210.19,3210.89,3195.55,3205.06
3197.35,3210.89,3187.25,3208.45
3207.61,3211.74,3187.99,3192.86
3188.92,3229.37,3188.92,3218.15
3222.39,3249.58,3222.39,3248.35
3248.46,3262.49,3231.84,3241.14
3242.82,3262.29,3209.87,3261.94
3272.74,3288.34,3267.67,3277.0
3267.64,3301.07,3263.47,3282.92
3271.44,3277.15,3239.9,3250.04
3258.78,3278.96,3256.62,3273.31
3269.46,3279.27,3235.4,3243.84
3202.57,3219.24,3194.91,3204.71
3204.76,3214.89,3197.11,3199.65
3199.48,3222.24,3189.68,3222.24
3224.59,3227.92,3212.06,3215.37
3209.35,3244.11,3207.25,3232.88
3234.02,3244.59,3150.09,3152.97
3139.25,3161.9,3118.98,3155.04
3149.16,3169.58,3136.38,3140.53
3123.49,3138.78,3101.13,3117.68
3111.45,3128.27,3106.73,3122.98
3120.6,3124.94,3110.4,3118.08
3116.86,3116.86,3085.48,3102.88
3111.33,3140.25,3109.34,3137.43
3132.18,3142.84,3127.1,3139.56
3134.73,3138.3,3104.12,3110.15
3117.7,3127.48,3113.89,3114.66
3113.74,3118.67,3094.61,3102.24
3096.13,3111.16,3087.76,3096.1
3097.95,3108.75,3090.57,3103.64
3106.08,3135.95,3106.08,3135.92
3130.24,3159.73,3130.24,3158.79
3156.98,3168.23,3154.42,3165.41
3162.94,3171.57,3153.18,3154.32
3148.11,3172.48,3148.11,3171.24
3166.36,3174.51,3157.4,3161.67
3154.6,3166.68,3136.75,3136.75
3133.08,3144.7,3116.39,3119.29
3117.53,3129.9,3102.76,3112.76
3084.65,3108.77,3072.71,3108.78
3103.26,3123.41,3098.86,3113.01
3104.29,3115.35,3094.39,3101.3
3096.2,3125.23,3096.2,3123.14
3125.67,3145.65,3125.67,3136.78
3134.88,3149.0,3131.45,3142.55
3137.18,3151.33,3133.38,3149.55
3150.7,3162.67,3149.21,3159.17
3160.62,3162.62,3136.01,3140.17
3143.25,3158.09,3135.65,3156.98
3153.13,3159.16,3140.49,3153.09
3147.02,3167.08,3132.33,3166.98
3163.82,3186.65,3162.57,3183.18
3183.17,3204.94,3183.17,3196.7
3198.99,3219.05,3198.99,3216.84
3215.49,3219.14,3205.53,3217.93
3214.97,3235.62,3206.84,3212.99
3210.36,3230.1,3208.04,3229.62
3227.11,3238.08,3199.68,3202.08
3242.06,3254.25,3240.28,3253.33
3252.81,3261.22,3244.74,3261.22
3258.62,3263.98,3237.01,3251.38
3246.9,3253.76,3233.55,3253.43
3249.72,3251.07,3224.8,3228.66
3226.45,3242.66,3226.35,3241.73
3238.54,3259.87,3238.54,3246.93
3253.49,3256.74,3228.76,3230.03
3219.3,3220.64,3207.18,3218.31
3218.13,3234.13,3215.35,3233.87
3233.45,3242.41,3226.97,3242.41
3240.64,3245.04,3230.88,3240.67
3231.41,3231.41,3205.86,3216.75
3214.54,3221.82,3208.58,3212.76
3208.59,3237.02,3193.87,3237.02
3235.44,3246.03,3231.63,3239.33
3233.91,3243.5,3227.74,3241.76
3249.64,3269.3,3249.64,3268.94
3272.67,3273.55,3232.69,3237.45
3244.5,3250.81,3228.41,3250.81
3250.56,3262.22,3247.03,3261.61
3245.18,3255.57,3229.26,3245.22
3247.22,3261.92,3222.32,3248.55
3247.23,3274.27,3241.75,3269.45
3268.49,3282.99,3262.23,3266.96
3264.75,3265.23,3246.35,3252.95
3253.96,3261.69,3233.32,3241.31
3234.1,3239.31,3196.72,3210.24
3206.22,3226.12,3205.74,3222.51
3241.33,3270.31,3233.39,3270.31
3272.03,3286.29,3265.87,3281.01
3280.39,3295.07,3275.43,3286.62
3283.86,3284.63,3265.57,3269.39
3266.23,3290.09,3244.75,3288.97
3282.5,3284.79,3263.12,3273.83
3263.99,3280.77,3261.49,3275.96
3228.67,3228.67,3200.54,3222.17
3215.81,3224.83,3196.61,3196.71
3182.6,3189.27,3147.59,3170.69
3165.3,3178.18,3148.87,3172.1
3169.68,3180.66,3158.95,3173.15
3163.55,3163.55,3111.71,3129.53
3126.65,3145.27,3117.91,3134.57
3132.89,3152.36,3131.54,3140.85
3128.28,3154.73,3097.89,3152.19
3143.09,3154.66,3137.47,3154.66
3145.31,3154.78,3136.77,3143.71
3143.71,3147.9,3124.68,3135.35
3123.52,3143.07,3111.88,3127.37
3113.75,3117.58,3092.21,3103.04
3089.71,3092.54,3068.08,3078.61
3062.84,3084.09,3056.79,3080.53
3080.82,3090.46,3052.53,3052.79
3035.85,3063.27,3016.94,3061.5
3053.19,3090.01,3052.04,3083.51
3086.1,3098.48,3086.04,3090.23
3079.96,3113.5,3061.03,3112.96
3107.16,3119.58,3101.33,3104.44
3079.45,3103.44,3078.22,3090.14
3089.04,3095.48,3081.74,3090.63
3086.19,3103.83,3063.53,3075.68
3067.51,3084.17,3051.27,3061.95
3045.37,3064.08,3022.83,3064.08
3054.01,3114.19,3053.51,3107.83
3101.1,3120.1,3101.1,3110.06
3125.9,3143.07,3111.61,3117.18
3105.16,3113.36,3098.08,3102.62
3093.91,3109.54,3081.93,3105.54
3105.54,3105.54,3084.85,3091.66
3081.18,3102.33,3078.93,3102.13
3100.91,3140.32,3099.28,3140.33
3136.23,3153.19,3133.3,3150.33
3147.15,3165.47,3146.15,3158.4
3145.85,3164.85,3136.01,3139.88
3133.58,3155.45,3131.07,3153.74
3146.95,3149.15,3125.79,3130.67
3124.87,3137.46,3117.45,3132.49
3125.35,3134.1,3118.63,3123.17
3123.39,3146.72,3122.06,3144.37
3149.17,3149.78,3134.61,3140.01
3150.49,3156.94,3133.07,3156.21
3152.48,3186.43,3147.19,3147.45
3138.42,3157.87,3118.21,3157.87
3157.53,3187.89,3157.53,3185.44
3183.02,3193.38,3172.77,3191.2
3183.09,3192.82,3171.11,3173.2
3177.13,3188.34,3174.39,3188.06
3175.61,3192.66,3171.6,3192.43
3191.96,3195.91,3177.26,3195.91
3179.28,3207.13,3174.96,3207.13
3203.24,3215.46,3188.86,3212.44
3203.82,3219.52,3195.59,3217.96
3208.1,3222.65,3203.56,3212.63
3200.85,3226.84,3199.79,3203.04
3203.15,3214.65,3178.31,3197.54
3192.12,3219.05,3190.38,3218.16
3218.16,3222.66,3204.91,3222.42
3220.12,3229.84,3140.05,3176.47
3158.99,3187.57,3150.29,3187.57
3181.23,3232.34,3180.1,3230.98
3226.68,3246.24,3225.73,3244.87
3235.16,3247.11,3232.14,3237.98
3230.49,3261.03,3230.49,3250.6
3249.08,3261.55,3233.39,3243.69
3247.78,3264.33,3228.36,3247.68
3243.24,3251.34,3220.95,3249.78
3239.0,3256.07,3233.06,3253.24
3252.78,3276.57,3251.7,3273.03
3273.99,3292.64,3273.76,3292.64
3288.3,3304.85,3282.41,3285.06
3277.92,3293.01,3263.01,3272.93
3270.82,3286.84,3261.8,3262.08
3258.78,3279.46,3243.72,3279.46
3277.42,3284.96,3270.39,3281.87
3277.93,3277.93,3264.2,3275.57
3268.31,3281.98,3236.51,3261.75
3238.06,3244.94,3200.82,3208.54
3206.47,3239.25,3206.23,3237.36
3235.8,3263.46,3235.8,3251.26
3247.93,3248.59,3228.87,3246.45
3256.42,3268.43,3251.76,3268.43
3251.56,3275.03,3248.44,3268.72
3278.15,3287.32,3270.77,3286.91
3287.16,3293.48,3275.09,3290.23
3283.46,3299.11,3274.58,3287.71
3288.38,3297.82,3266.61,3271.51
3273.13,3331.52,3273.13,3331.52
3338.49,3374.52,3338.49,3362.65
3360.17,3374.59,3354.74,3365.23
3361.85,3376.65,3357.53,3363.63
3362.41,3367.24,3340.84,3360.81
3367.13,3381.38,3358.68,3367.12
3376.97,3390.79,3371.95,3384.32
3370.02,3390.79,3365.07,3385.39
3383.87,3387.77,3363.33,3365.5
3366.78,3380.51,3353.9,3365.24
3365.35,3384.63,3360.08,3376.42
3382.0,3390.52,3371.53,3379.49
3374.25,3384.36,3366.8,3384.15
3384.28,3390.78,3361.33,3371.43
3364.59,3365.44,3346.16,3353.62
3354.71,3371.53,3354.71,3362.86
3367.37,3370.17,3345.01,3356.84
3352.15,3370.06,3346.54,3366.0
3364.65,3377.42,3357.41,3357.81
3346.21,3355.97,3335.23,3352.53
3343.7,3350.63,3335.32,3341.55
3338.25,3346.95,3332.61,3343.58
3341.61,3349.31,3340.49,3345.27
3343.28,3344.06,3336.47,3339.64
3341.7,3356.77,3341.7,3348.94
3407.75,3409.14,3368.17,3374.38
3373.51,3383.47,3358.94,3382.99
3386.22,3395.43,3382.08,3388.28
3385.27,3390.2,3372.87,3386.1
3385.14,3395.35,3383.52,3390.52
3393.57,3400.37,3374.99,3378.47
3373.03,3382.17,3366.12,3372.04
3374.46,3382.46,3372.29,3381.79
3374.42,3378.58,3359.83,3370.17
3363.49,3379.5,3360.91,3378.65
3382.29,3384.82,3374.77,3380.7
3375.99,3388.25,3374.23,3388.25
3384.46,3397.69,3382.26,3396.9
3395.46,3414.14,3391.7,3407.57
3403.35,3420.67,3402.73,3416.81
3413.25,3419.23,3357.89,3390.34
3380.62,3397.06,3376.2,3393.34
3394.83,3410.03,3388.88,3395.91
3390.17,3390.17,3372.4,3383.31
3376.56,3380.04,3347.74,3371.74
3370.75,3389.37,3356.66,3388.17
3389.96,3414.54,3388.12,3413.58
3408.27,3434.28,3404.95,3415.46
3410.62,3420.36,3408.9,3427.8
3423.07,3438.41,3414.83,3432.67
3438.79,3448.82,3438.79,3447.84
3446.16,3450.34,3420.07,3429.55
3414.55,3423.47,3396.38,3402.52
3392.43,3409.0,3390.76,3399.25
3393.49,3403.01,3373.56,3382.91
3359.98,3393.02,3338.05,3392.4
3382.38,3419.31,3377.86,3410.5
3417.22,3442.09,3404.94,3430.46
3340.71,3360.43,3329.06,3353.82
3344.96,3346.59,3315.83,3322.23
3311.51,3333.73,3301.5,3333.66
3336.24,3342.95,3305.96,3337.86
3328.64,3340.85,3306.4,3317.19
3314.27,3324.41,3302.65,3317.62
3308.58,3323.65,3304.22,3309.62
3304.67,3315.41,3301.06,3303.68
3289.09,3295.81,3255.18,3293.97
3281.5,3291.22,3259.9,3272.05
3265.32,3297.13,3259.12,3289.99
3290.75,3322.24,3288.59,3322.2
3319.19,3319.84,3280.81,3280.81
3278.75,3303.8,3273.49,3303.04
3302.41,3309.06,3282.75,3292.44
3286.81,3286.81,3259.55,3266.14
3269.79,3280.21,3254.61,3267.92
3266.84,3296.74,3266.29,3296.54
3296.43,3299.77,3277.37,3287.61
3281.06,3308.66,3267.4,3300.06
3297.14,3306.84,3293.91,3297.06
3278.33,3307.3,3274.4,3306.13
3302.48,3306.76,3270.84,3275.78
3272.35,3303.86,3263.79,3296.39
3294.76,3307.97,3292.8,3307.17
3316.27,3348.49,3316.27,3348.33
3347.6,3379.72,3345.37,3369.11
3370.57,3392.8,3365.56,3385.71
3386.46,3401.81,3380.25,3391.75
3391.18,3412.73,3385.35,3409.48
3404.75,3416.99,3403.73,3413.9
3414.11,3429.67,3399.27,3421.83
3413.47,3425.96,3405.86,3425.35
3423.54,3435.29,3418.3,3428.94
3402.27,3437.58,3402.27,3436.59
3440.79,3464.83,3430.54,3444.67
3450.41,3475.95,3449.47,3474.75
3486.93,3498.15,3475.39,3487.86
3477.32,3502.0,3477.08,3501.36
3505.68,3546.92,3505.68,3546.51
3554.22,3568.84,3528.17,3559.47
3554.02,3571.18,3528.2,3548.31
3534.25,3574.48,3534.25,3558.13
3565.5,3586.56,3510.67,3523.0
3510.81,3523.05,3485.19,3488.01
3467.07,3494.06,3455.13,3480.83
3479.46,3494.84,3424.83,3446.98
3414.9,3462.08,3389.07,3462.08
3408.26,3487.5,3408.26,3487.5
3415.05,3439.85,3365.45,3370.65
3420.22,3424.49,3304.68,3309.26
3279.74,3307.03,3225.71,3262.05
3169.94,3179.26,3063.1,3129.85
3150.01,3167.89,3122.01,3154.13
3177.84,3219.22,3177.84,3184.96
3188.25,3203.1,3171.68,3199.16
3244.01,3269.72,3234.59,3268.56
3273.19,3293.99,3258.94,3289.02
3312.32,3335.51,3282.04,3329.57
3327.56,3327.56,3285.2,3292.07
3259.09,3277.72,3240.4,3259.41
3232.82,3279.47,3229.27,3273.76
3246.1,3269.17,3242.67,3254.53
3257.19,3269.2,3236.73,3256.93
3269.34,3290.17,3243.86,3289.64
3286.97,3308.03,3265.63,3271.67
3270.75,3288.41,3262.24,3288.41
3293.8,3308.68,3283.71,3307.17
3319.37,3333.4,3313.96,3326.7
3323.37,3333.35,3307.38,3310.24
3298.28,3304.68,3287.81,3291.38
3286.43,3295.42,3275.32,3291.11
3290.89,3300.49,3269.88,3269.88
3264.93,3280.33,3251.18,3279.25
3254.02,3292.47,3253.62,3290.64
3303.31,3313.79,3269.55,3280.95
3284.26,3288.76,3242.83,3263.48
3165.16,3188.09,3112.11,3152.76
3115.59,3133.72,3092.58,3133.72
3172.6,3172.6,3144.06,3166.65
3125.4,3164.94,3118.43,3122.29
3128.84,3174.04,3099.06,3160.53
3170.01,3192.13,3160.19,3163.18
3126.33,3143.31,3119.25,3136.63
3148.0,3163.07,3128.94,3131.11
3126.79,3145.78,3110.83,3138.29
3144.94,3190.32,3139.12,3190.32
3199.47,3220.26,3192.41,3208.08
3201.48,3204.75,3177.51,3180.16
3193.24,3197.79,3155.59,3159.05
3151.04,3152.8,3096.61,3110.65
3112.54,3118.36,3064.26,3066.8
3093.06,3096.3,3041.68,3091.4
3094.27,3127.34,3090.45,3117.38
3105.46,3110.87,3065.92,3071.54
3063.43,3084.28,3046.47,3068.01
3073.19,3135.94,3073.19,3128.93
3110.05,3122.72,3107.14,3117.97
3119.65,3121.49,3068.1,3075.03
3084.33,3087.72,3050.46,3082.23
3088.44,3097.1,3064.76,3081.18
3072.81,3105.06,3056.91,3100.86
3091.34,3103.99,3087.44,3091.03
3096.88,3136.64,3091.94,3136.65
3134.95,3169.45,3134.17,3161.5
3160.3,3163.9,3145.66,3159.15
3172.07,3175.71,3155.93,3174.41
3179.84,3180.42,3162.87,3163.26
3168.87,3183.71,3163.55,3174.03
3181.2,3192.27,3164.79,3192.12
3177.05,3191.95,3167.17,3169.57
3171.82,3171.82,3149.18,3154.28
3151.32,3193.3,3145.13,3193.3
3208.47,3219.33,3203.94,3213.84
3211.08,3214.35,3192.4,3214.35
3200.91,3202.04,3168.96,3168.96
3169.81,3173.15,3152.44,3154.65
3149.35,3156.62,3131.49,3141.3
3129.38,3142.75,3114.19,3120.46
3071.59,3085.18,3041.44,3041.44
3067.31,3096.13,3054.67,3095.47
3081.92,3101.9,3060.18,3075.14
3083.43,3098.2,3077.7,3091.19
3087.46,3114.21,3080.38,3114.21
3106.78,3117.32,3104.04,3115.18
3123.73,3128.0,3106.48,3109.5
3094.69,3097.79,3053.93,3067.15
3054.84,3063.2,3038.79,3052.78
3053.52,3081.23,3034.27,3079.8
3069.18,3070.13,3044.74,3049.8
3036.57,3065.77,3032.76,3044.16
3037.42,3048.75,3008.73,3021.9
2981.78,2984.58,2872.15,2907.82
2890.72,2924.96,2872.78,2915.73
2911.42,2940.36,2873.11,2875.81
2854.72,2891.56,2838.82,2889.76
2906.64,2908.27,2858.56,2859.34
2822.93,2849.78,2804.67,2844.51
2842.42,2853.96,2799.62,2813.18
2799.1,2825.49,2783.01,2786.9
2794.24,2848.31,2794.24,2847.42
2839.39,2845.17,2757.92,2775.56
2778.21,2786.89,2722.71,2786.89
2758.33,2777.01,2728.86,2733.88
2734.19,2768.58,2691.16,2747.23
2758.18,2815.11,2755.79,2815.11
2819.7,2828.44,2800.76,2827.63
2779.77,2793.35,2752.8,2777.77
2772.13,2843.84,2772.13,2837.66
2829.49,2834.9,2819.64,2831.18
2827.35,2837.48,2804.71,2814.04
2804.16,2806.71,2774.9,2798.13
2802.09,2818.27,2786.62,2787.26
2792.79,2804.44,2764.9,2772.55
2768.62,2837.25,2753.92,2829.27
2811.29,2862.82,2811.29,2859.54
2862.6,2911.2,2862.6,2905.56
2911.85,2911.93,2894.04,2903.65
2905.82,2915.08,2876.17,2882.23
2879.58,2889.51,2864.88,2873.59
2872.55,2895.3,2851.15,2869.05
2866.22,2884.56,2854.79,2876.4
2888.25,2895.92,2824.21,2824.53
2812.49,2813.04,2727.05,2768.02
2763.04,2777.15,2740.44,2740.44
2732.51,2759.36,2692.93,2705.16
2720.91,2779.37,2696.04,2779.37
2767.27,2779.72,2741.66,2744.07
2727.1,2801.43,2726.57,2794.38
2790.06,2805.99,2778.51,2795.31
2759.64,2789.24,2743.58,2785.87
2777.87,2789.16,2766.79,2780.97
2777.41,2777.53,2721.49,2723.26
2687.17,2731.64,2674.81,2705.19
2730.01,2730.01,2666.29,2668.97
2677.77,2698.47,2653.49,2698.47
2700.45,2738.99,2696.69,2733.83
2729.87,2729.87,2709.25,2714.61
2717.92,2735.37,2701.17,2724.63
2713.6,2748.24,2705.89,2729.43
2740.06,2778.29,2737.48,2780.9
2783.84,2790.73,2769.4,2777.98
2773.55,2778.15,2763.72,2769.3
2769.3,2772.65,2737.07,2737.74
2729.12,2744.34,2710.96,2725.25
2720.7,2756.2,2712.63,2750.58
2739.4,2745.16,2704.34,2704.34
2697.69,2719.21,2684.42,2691.59
2702.02,2728.34,2686.2,2702.3
2697.56,2703.36,2668.63,2669.49
2672.41,2680.25,2652.93,2664.8
2660.95,2671.89,2648.24,2656.11
2688.63,2688.63,2653.6,2686.58
2686.44,2694.51,2675.49,2681.64
2666.39,2667.91,2648.62,2651.79
2644.3,2700.19,2644.3,2699.95
2694.8,2746.08,2690.99,2730.85
2732.29,2743.96,2724.18,2729.24
2735.25,2797.48,2722.08,2797.49
2772.1,2789.7,2772.1,2781.14
2785.9,2827.07,2783.55,2806.81
2803.13,2810.51,2786.95,2791.78
2798.3,2821.48,2791.99,2821.35
2761.78,2771.84,2710.42,2716.51
2713.86,2734.07,2711.5,2721.01
2725.78,2743.45,2703.39,2725.84
2654.32,2661.05,2560.84,2583.46
2574.83,2615.68,2536.99,2606.91
2605.95,2611.82,2565.65,2568.1
2570.49,2597.15,2537.27,2546.33
2566.34,2572.67,2517.8,2561.61
2540.23,2540.23,2485.98,2486.42
2459.65,2552.75,2449.47,2550.47
2570.73,2675.21,2570.73,2654.88
2652.16,2659.25,2583.39,2594.83
2579.71,2640.09,2578.05,2603.3
2534.55,2605.64,2531.85,2603.8
2614.16,2625.92,2580.9,2598.85
2591.81,2594.81,2529.81,2542.1
2539.54,2586.68,2521.78,2568.05
2572.84,2611.99,2567.11,2602.78
2623.0,2636.58,2603.78,2606.24
2651.1,2676.48,2628.91,2676.48
2661.09,2673.08,2639.7,2665.43
2655.48,2660.73,2635.88,2659.36
2660.19,2675.37,2639.28,2641.34
2661.97,2661.97,2632.3,2635.63
2617.67,2618.65,2598.31,2598.87
2596.09,2631.17,2590.96,2630.52
2597.35,2666.49,2597.35,2654.88
2645.53,2658.31,2628.06,2632.24
2632.37,2668.17,2631.89,2668.17
2669.61,2695.37,2657.18,2679.11
2681.48,2703.51,2674.67,2703.51
2682.37,2690.83,2643.44,2645.85
2618.09,2653.45,2618.09,2651.51
2639.58,2641.85,2577.52,2579.48
2580.9,2594.69,2568.41,2575.81
2589.26,2592.3,2566.4,2574.68
2575.87,2601.74,2561.8,2601.74
2617.29,2617.35,2567.44,2567.44
2564.41,2590.16,2555.53,2588.19
2647.38,2665.04,2629.6,2654.8
2650.96,2665.96,2645.52,2665.96
2630.39,2633.52,2603.13,2605.18
2610.11,2614.18,2599.53,2605.89
2588.55,2599.7,2576.59,2584.58
2590.94,2595.68,2583.21,2594.09
2607.95,2609.93,2595.52,2602.15
2608.46,2645.78,2599.86,2634.05
2627.24,2628.89,2593.74,2593.74
2590.06,2598.76,2573.87,2597.97
2582.96,2599.06,2563.67,2576.65
2578.68,2579.87,2547.29,2549.56
2548.32,2554.86,2516.4,2536.27
2526.57,2526.93,2499.21,2516.25
2506.8,2529.44,2501.62,2527.01
2501.26,2513.49,2492.12,2498.29
2529.97,2531.79,2483.09,2483.09
2488.93,2504.78,2478.92,2493.9
2499.65,2500.28,2456.69,2465.29
2462.12,2488.26,2456.35,2464.36
2446.02,2515.32,2441.44,2514.87
2528.41,2536.76,2515.51,2533.09
2527.64,2530.79,2520.24,2526.46
2536.5,2574.39,2536.29,2544.35
2544.64,2551.83,2532.15,2535.1
2540.04,2554.71,2533.73,2553.83
2553.33,2556.25,2533.41,2535.77
2536.05,2571.49,2532.64,2570.35
2568.61,2574.17,2563.28,2570.42
2572.34,2582.25,2557.82,2559.64
2567.74,2598.83,2565.98,2596.01
2609.62,2609.62,2573.26,2579.7
2576.28,2589.11,2572.7,2581.0
2585.36,2597.13,2570.21,2591.69
2595.63,2616.72,2595.63,2601.72
2619.05,2630.32,2591.23,2596.98
2592.35,2601.42,2560.43,2594.25
2583.19,2598.81,2575.41,2575.58
2582.17,2606.63,2571.7,2584.57
2600.54,2618.23,2590.99,2618.23
2615.61,2654.03,2614.19,2653.9
2653.1,2674.02,2648.93,2671.89
2674.37,2727.07,2666.62,2721.07
2715.54,2729.28,2708.02,2719.7
2712.79,2715.63,2679.78,2682.39
2759.5,2780.78,2737.59,2755.65
2761.06,2767.41,2740.27,2761.22
2759.94,2794.01,2744.98,2751.8
2749.46,2804.23,2736.33,2804.23
2838.39,2961.8,2838.39,2961.28
2969.1,2995.68,2938.62,2941.52
2939.93,2997.49,2924.64,2953.82
2950.05,2965.3,2930.2,2940.95
2954.4,2994.01,2930.83,2994.01
3015.94,3090.8,3006.94,3027.58
3019.88,3054.96,3009.45,3054.25
3060.43,3103.83,3050.11,3102.1
3103.67,3129.94,3074.98,3106.42
3038.34,3075.05,2969.58,2969.86
2969.08,3028.25,2963.58,3026.99
3049.08,3093.39,3029.9,3060.31
3062.33,3065.29,3013.93,3026.95
3013.6,3041.16,2968.82,2990.69
3000.88,3048.12,2999.43,3021.75
3027.8,3096.42,3009.51,3096.42
3099.9,3113.43,3076.36,3090.98
3084.17,3102.52,3053.45,3090.64
3094.12,3125.02,3086.85,3101.46
3100.73,3107.28,3064.88,3104.15
3058.8,3087.0,3041.95,3043.03
3057.56,3062.69,2988.49,2997.1
3012.26,3022.76,2987.77,3022.72
3009.8,3025.78,2991.78,2994.94
3000.68,3093.03,2999.99,3090.76
3111.66,3176.62,3111.66,3170.36
3183.27,3193.27,3164.91,3176.82
3159.15,3219.26,3152.33,3216.3
3233.69,3254.14,3216.85,3246.57
3271.27,3288.45,3210.52,3244.81
3240.39,3251.65,3215.7,3239.66
3224.65,3264.78,3204.88,3241.93
3241.55,3254.13,3185.55,3189.96
3184.86,3199.28,3168.04,3188.63
3233.46,3253.98,3177.27,3177.79
3164.4,3253.6,3153.21,3253.6
3250.15,3275.33,3239.8,3263.12
3261.07,3271.39,3241.83,3250.2
3278.49,3279.49,3206.88,3215.04
3211.87,3231.58,3186.76,3198.59
3203.56,3210.65,3156.61,3201.61
3190.59,3193.75,3123.03,3123.83
3108.16,3129.21,3085.8,3086.4
3090.63,3107.76,3050.03,3062.5
3052.62,3088.41,3052.62,3078.34
2984.73,2986.54,2876.47,2906.46
2914.29,2937.28,2889.07,2926.39
2873.14,2929.43,2866.7,2893.76
2871.2,2888.86,2845.04,2850.95
2878.23,2941.45,2838.38,2939.21
2905.07,2921.41,2892.17,2903.71
2872.83,2909.2,2872.83,2883.61
2902.64,2945.39,2902.64,2938.68
2933.5,2956.17,2929.06,2955.71
2955.77,2956.78,2873.8,2882.3
2874.8,2882.63,2838.45,2870.6
2867.71,2919.24,2862.5,2905.97
2905.52,2912.4,2879.64,2891.7
2880.84,2885.14,2846.96,2852.52
2847.84,2871.86,2846.02,2852.99
2890.27,2924.04,2887.08,2909.91
2894.83,2934.98,2890.66,2914.7
2903.42,2907.85,2881.38,2905.81
2904.5,2922.91,2895.58,2898.7
2901.74,2920.83,2875.9,2890.08
2887.64,2888.39,2851.97,2862.28
2882.94,2888.77,2858.57,2861.42
2862.33,2862.33,2822.19,2827.8
2833.01,2861.13,2824.36,2852.13
2854.07,2927.43,2854.07,2925.72
2917.22,2924.7,2903.88,2909.38
2905.29,2918.42,2885.92,2910.74
2913.0,2924.32,2879.66,2881.97
2880.42,2902.48,2877.39,2887.62
2891.09,2898.33,2874.31,2890.16
