MCSFOpen,MCSFHigh,MCSFLow,MCSFClose,MCSFVolume
47.985,48.538999999999994,47.928000000000004,48.013999999999996,21217779.0
47.706,48.125,47.62,48.023,25111909.0
47.656000000000006,48.37,47.291000000000004,48.22,27972597.0
48.257,48.43600000000001,47.928000000000004,48.22,19114134.0
48.548,49.14,48.379,49.085,28719039.0
49.271,49.582,49.244,49.356,19330166.0
49.683,50.115,49.538999999999994,49.937,27757716.0
50.265,50.549,49.91,50.22,25450195.0
50.53,50.67,50.284,50.434,23096300.0
50.63,50.68,49.937,50.398,31698340.0
50.398,50.998999999999995,50.256,50.64,29336427.0
50.408,50.585,49.674,49.825,48704928.0
52.698,53.343,52.114,52.471000000000004,91179227.0
52.538000000000004,52.772,52.331,52.368,33003409.0
52.631,53.143,52.35,53.092,31689364.0
52.996,53.251999999999995,52.795,53.243,24182672.0
53.045,53.766000000000005,53.035,53.27,27387233.0
53.126000000000005,53.306000000000004,52.659,52.733999999999995,32558087.0
52.556000000000004,52.905,52.294,52.753,38609685.0
52.8,53.27,52.604,53.193999999999996,30175276.0
53.118,53.261,52.688,53.101000000000006,26174642.0
53.353,53.402,52.846000000000004,53.101000000000006,33662803.0
53.193999999999996,53.598,53.015,53.465,22083146.0
53.306000000000004,53.981,53.184,53.861000000000004,26761650.0
54.106,54.629,53.916000000000004,54.394,28255101.0
54.485,54.513000000000005,54.226000000000006,54.49,19007255.0
54.592,54.902,54.453,54.621,17574640.0
54.583,54.733999999999995,54.263999999999996,54.453,15640167.0
54.461999999999996,54.855,54.461999999999996,54.715,16943506.0
54.461999999999996,54.611999999999995,54.077,54.375,21495405.0
54.443000000000005,54.902,54.394,54.545,18209694.0
54.403,54.413000000000004,54.083999999999996,54.244,18444617.0
54.339,54.471000000000004,54.045,54.358000000000004,18550881.0
54.224,54.49,54.083999999999996,54.393,13048207.0
54.233999999999995,54.518,54.016000000000005,54.413000000000004,16749120.0
54.393,54.535,54.074,54.461000000000006,15024597.0
54.676,54.943000000000005,54.63,54.668,17863064.0
54.583,54.81,54.505,54.726000000000006,17372418.0
54.659,55.047,54.56399999999999,54.933,16998489.0
55.038000000000004,55.434,54.481,54.81,19926053.0
54.943000000000005,55.338,54.867,54.867,13463625.0
54.755,54.953,54.403,54.668,16934463.0
54.442,54.583,54.111999999999995,54.262,20254644.0
53.836999999999996,54.602,53.836999999999996,54.373999999999995,24755838.0
54.461000000000006,54.953,54.224,54.461000000000006,18839895.0
54.56399999999999,54.583,54.026,54.403,15868347.0
54.272,54.621,54.208999999999996,54.452,17443150.0
54.422,54.573,53.997,54.233999999999995,19079582.0
53.629,54.318999999999996,53.083999999999996,53.083999999999996,33075713.0
52.885,54.021,52.516000000000005,53.876000000000005,26142813.0
53.355,53.498000000000005,52.931000000000004,53.38399999999999,30282884.0
53.253,53.478,52.911,53.126999999999995,21514106.0
54.083999999999996,54.535,53.687,53.761,20680650.0
54.158,54.158,53.593,53.648,16982342.0
54.309,54.63,53.903,54.545,33991672.0
54.696000000000005,54.773999999999994,54.422,54.602,19552161.0
54.648999999999994,54.68600000000001,54.187,54.233999999999995,19940117.0
53.903,53.96,53.668,53.733000000000004,21167231.0
53.761,54.827,53.527,54.726000000000006,25116707.0
54.659,54.827,54.461000000000006,54.801,19882464.0
54.592,54.931000000000004,54.026,54.205,25486952.0
54.365,54.553999999999995,54.148999999999994,54.393,21009160.0
54.68600000000001,55.138999999999996,54.648999999999994,54.81,18005234.0
54.668,54.793,53.723,54.006,25415713.0
53.931999999999995,54.083999999999996,53.263000000000005,53.931999999999995,22069827.0
53.545,54.111999999999995,53.18,53.751000000000005,24738867.0
53.942,54.526,53.942,54.224,27364507.0
54.168,54.262,53.706,54.036,23010384.0
54.32899999999999,54.721000000000004,54.214,54.452,19329709.0
54.272,54.621,54.2,54.32899999999999,22806790.0
54.299,54.318999999999996,53.508,54.06399999999999,44605475.0
56.924,57.086000000000006,56.175,56.341,81288557.0
56.607,57.605,56.597,57.605,53839926.0
57.465,57.956,57.417,57.595,35349787.0
57.427,57.794,57.105,57.256,29575448.0
57.236000000000004,57.446000000000005,56.745,56.755,28960606.0
56.669,57.152,56.263000000000005,56.538999999999994,33670515.0
56.812,57.059,56.586999999999996,56.586999999999996,27992518.0
56.63399999999999,56.678000000000004,55.953,56.471000000000004,25978738.0
56.49,56.597,56.0,56.123999999999995,23452148.0
56.218,56.321000000000005,55.818999999999996,55.916000000000004,22873360.0
55.387,55.981,55.263999999999996,55.443999999999996,30388158.0
56.452,57.152,56.452,57.059,30148600.0
57.181000000000004,57.397,56.803000000000004,57.105,22803911.0
56.66,57.216,55.906000000000006,56.821999999999996,49587776.0
57.114,57.123999999999995,54.422,55.434,58870285.0
54.989,55.825,54.783,55.735,36894838.0
55.735,55.793,54.093999999999994,54.88399999999999,43763944.0
55.455,56.56,55.443000000000005,55.97,37764863.0
56.034,56.718999999999994,51.596000000000004,56.71,26545695.0
57.435,57.948,57.01,57.652,31955470.0
57.786,58.128,57.32899999999999,57.376000000000005,27759852.0
57.518,57.967,57.443999999999996,57.86,19165056.0
57.977,58.243,57.809,58.1,17846663.0
58.004,58.09,57.281000000000006,57.425,21861220.0
57.32899999999999,57.547,57.168,57.547,8358174.0
57.36600000000001,58.013000000000005,57.243,57.623999999999995,20466317.0
57.662,58.38399999999999,57.538000000000004,58.08,22066386.0
57.86,58.165,57.248000000000005,57.291000000000004,32019680.0
57.148,57.187,56.028999999999996,56.283,33387654.0
56.169,56.541000000000004,55.903,56.331,25356817.0
56.758,57.599,56.626000000000005,57.253,23675198.0
57.453,57.481,56.855,56.996,19221124.0
57.053999999999995,58.355,56.855,58.346000000000004,29819554.0
58.28,58.544,57.84,58.004,21842246.0
58.165,58.937,58.113,58.919,26545657.0
58.772,59.23,58.681000000000004,59.107,20780827.0
59.419,60.29600000000001,59.172,59.876000000000005,35139558.0
59.896,60.324,59.448,59.603,26885780.0
59.611999999999995,60.042,59.23,59.496,27149633.0
59.85,59.85,59.055,59.23,40006548.0
59.478,60.628,59.345,60.486999999999995,29961371.0
60.55,60.658,59.918,60.409,22870401.0
60.305,60.56,60.00899999999999,60.419,15978774.0
60.695,60.943000000000005,60.282,60.419,22430571.0
60.324,60.409,59.705,60.123999999999995,12629252.0
60.095,60.913000000000004,60.095,60.163999999999994,11743152.0
60.277,60.277,59.733999999999995,59.886,14093817.0
59.763000000000005,60.086000000000006,59.638999999999996,59.802,10400449.0
59.858000000000004,59.886,58.972,59.08,26905594.0
59.696000000000005,59.743,59.065,59.496,20836530.0
59.4,59.657,59.06,59.23,17741934.0
59.126000000000005,59.573,58.972,59.23,22462197.0
59.23,60.038000000000004,58.982,59.743,18485654.0
59.666000000000004,59.973,59.458,59.555,19557270.0
59.638999999999996,59.963,59.211000000000006,59.535,17919144.0
59.525,60.114,59.354,60.077,21491016.0
59.953,60.277,58.9,59.525,21709842.0
59.535,59.766999999999996,59.278,59.611999999999995,19430209.0
59.593,59.611999999999995,58.972,59.448,19260030.0
59.583,59.611999999999995,59.06,59.419,18778618.0
59.172,59.876000000000005,59.131,59.23,19054154.0
59.583,59.724,59.298,59.647,28713723.0
59.611999999999995,60.005,59.486999999999995,59.858000000000004,22679321.0
60.086000000000006,60.593999999999994,59.84,60.385,22138374.0
60.8,60.943000000000005,60.324,60.54,23791969.0
60.963,61.355,60.419,61.103,39268245.0
60.37,60.56,59.963,60.54,31872154.0
60.37,60.513000000000005,60.028999999999996,60.506,18286021.0
60.598,60.638000000000005,60.114,60.305,20078320.0
60.43899999999999,60.667,60.105,60.218,17909261.0
60.39,61.26,60.199,60.903,22873849.0
61.083,61.132,60.821000000000005,60.845,17983544.0
61.074,61.663999999999994,60.973,61.528999999999996,22670072.0
61.608999999999995,61.903999999999996,61.235,61.761,19373247.0
61.693000000000005,61.761,61.364,61.722,16447089.0
61.923,62.401,61.638000000000005,61.713,21000039.0
61.665,61.875,61.501999999999995,61.808,20742589.0
61.799,62.123999999999995,61.646,61.684,19375013.0
61.528999999999996,61.589,61.262,61.559,19106251.0
61.619,61.913000000000004,61.403999999999996,61.808,20238360.0
61.722,61.982,61.343999999999994,61.808,22361198.0
61.732,61.732,61.258,61.43600000000001,16257701.0
61.29,61.409,60.986999999999995,61.198,22681600.0
61.34,62.163000000000004,61.236999999999995,62.085,23361139.0
61.875,61.933,61.1,61.226000000000006,24984849.0
61.208,61.483000000000004,60.851000000000006,61.45399999999999,18662141.0
61.188,61.751000000000005,61.033,61.473,17694226.0
61.398999999999994,61.958,61.398999999999994,61.599,17432282.0
61.463,62.254,61.45399999999999,62.163000000000004,21303802.0
62.352,62.361999999999995,61.675,61.913000000000004,20071803.0
62.278,62.42,61.933,62.105,19144117.0
62.306999999999995,62.357,61.761,61.894,21014325.0
61.722,61.74100000000001,61.358999999999995,61.608999999999995,14929765.0
61.74100000000001,62.095,61.45399999999999,61.933,25963424.0
61.933,61.943000000000005,61.501999999999995,61.828,21614706.0
62.085,62.401,61.865,62.047,45309038.0
62.085,62.339,61.903999999999996,62.105,15262103.0
62.352,62.65,61.34,61.418,27852275.0
61.33,62.306999999999995,61.33,62.2,21620686.0
62.114,62.396,61.948,62.047,20145702.0
62.288000000000004,62.602,61.943000000000005,62.153,22815893.0
61.818000000000005,62.381,61.549,62.268,17926443.0
62.13399999999999,62.62,61.836999999999996,62.449,19595491.0
62.288000000000004,62.65,62.121,62.62,13437063.0
62.574,63.108999999999995,62.516999999999996,62.852,15565254.0
62.795,63.31,62.602,62.996,20885553.0
63.415,63.464,62.598,62.707,21522374.0
62.746,63.181999999999995,62.63,62.871,18211479.0
62.986000000000004,63.09,62.593999999999994,62.823,14750288.0
62.756,62.956,62.516999999999996,62.678000000000004,16232055.0
62.746,62.756,62.028999999999996,62.63,19646303.0
62.574,62.66,62.278,62.391000000000005,17225385.0
62.449,62.996,62.123999999999995,62.123999999999995,17574970.0
62.21,62.64,62.181000000000004,62.63,15209288.0
62.488,62.852,62.326,62.54600000000001,15227308.0
62.795,62.888999999999996,62.065,62.21,22664076.0
62.611000000000004,62.888999999999996,62.306999999999995,62.65,21732209.0
62.813,63.799,62.602,63.512,32701135.0
64.544,64.71600000000001,64.18,64.592,31076583.0
64.946,65.079,64.66,64.965,31605413.0
65.117,65.33800000000001,64.679,64.87899999999999,27357931.0
65.185,65.404,64.64,65.3,35911136.0
65.91199999999999,66.133,64.745,65.482,41347774.0
66.676,66.676,66.123,66.285,24600867.0
66.363,66.363,65.72,66.075,30216801.0
66.027,66.075,65.653,65.816,22672467.0
65.902,66.027,65.507,65.998,19998892.0
65.969,66.045,65.443,65.94,19397881.0
65.865,66.265,65.692,66.036,23884590.0
65.988,66.533,65.92,66.294,18750223.0
65.384,65.73899999999999,65.156,65.482,30079996.0
65.623,65.623,65.079,65.404,18139238.0
65.175,65.502,64.63,65.453,32370139.0
65.634,66.801,65.569,66.771,36320993.0
66.27,66.473,64.866,64.914,31700806.0
64.837,65.54,64.587,65.134,26197442.0
64.933,65.507,64.866,65.116,27968959.0
65.309,65.896,64.933,65.847,16857111.0
66.107,66.13600000000001,65.781,66.069,16033835.0
66.251,66.26100000000001,65.847,66.155,15245637.0
66.348,67.223,66.289,66.972,22702139.0
67.146,67.54899999999999,66.876,67.3,20495188.0
67.848,68.04899999999999,67.156,67.183,31652202.0
67.569,67.925,66.812,67.434,22427220.0
67.762,69.127,67.569,69.021,36005767.0
69.233,70.12,69.079,69.532,34621638.0
69.551,69.859,69.52199999999999,69.763,32752028.0
69.872,70.002,69.214,69.637,23163373.0
69.753,69.763,68.781,69.214,25429216.0
69.296,69.339,65.98100000000001,67.646,51086542.0
66.618,67.28,65.54,67.126,49607731.0
67.358,68.127,67.3,67.965,26255339.0
68.215,68.39699999999999,66.791,67.59899999999999,26491151.0
66.637,67.541,66.184,67.243,27088740.0
67.079,67.363,66.589,67.33800000000001,50186491.0
67.819,68.247,67.67399999999999,68.176,24554921.0
68.127,68.176,67.21300000000001,67.252,22361516.0
67.541,67.935,67.28,67.59899999999999,20677313.0
67.858,67.906,67.061,67.589,23495559.0
67.425,68.54,67.26,68.502,28142154.0
68.686,68.983,67.767,67.848,20279889.0
67.444,67.51100000000001,66.54899999999999,66.579,26211071.0
66.579,67.184,66.17399999999999,67.146,26823695.0
66.741,66.848,65.502,65.88600000000001,30041367.0
66.164,66.741,66.127,66.309,25105236.0
66.693,66.952,65.434,65.578,16804538.0
65.65899999999999,66.801,65.624,66.453,22001382.0
65.67399999999999,66.164,65.53,65.962,21942706.0
66.089,67.183,66.089,66.82,16830032.0
66.82,67.579,66.569,67.318,15599363.0
67.33800000000001,67.993,67.097,67.328,18149326.0
68.002,68.569,67.867,68.445,18449010.0
68.781,69.301,68.59899999999999,69.041,21070056.0
69.493,70.484,69.223,70.012,26883613.0
70.032,70.658,69.955,70.561,22647582.0
70.312,70.59899999999999,69.89699999999999,70.513,27435335.0
70.706,71.225,70.658,71.051,23052967.0
71.359,71.476,70.493,71.398,41470663.0
70.658,71.46600000000001,70.387,70.985,48133064.0
70.734,70.946,70.35,70.8,22067610.0
70.994,71.486,70.706,71.369,22878189.0
71.512,71.551,71.003,71.235,16872238.0
70.955,71.59100000000001,69.571,70.378,37221212.0
69.907,70.52199999999999,69.782,70.262,18504526.0
70.513,70.648,69.656,69.936,24477321.0
70.322,70.628,69.734,69.82,21628185.0
69.792,69.801,68.727,69.513,27534393.0
69.445,69.686,69.11399999999999,69.406,18931164.0
69.617,70.262,69.493,69.917,23470843.0
70.032,70.12899999999999,69.513,69.646,19443526.0
69.34899999999999,70.35,69.021,70.02199999999999,22911522.0
69.503,69.753,69.311,69.715,23087150.0
69.167,69.445,68.637,68.695,24831163.0
68.888,69.936,68.569,69.744,22286684.0
70.282,70.918,70.17399999999999,70.791,20874238.0
71.169,71.169,70.637,70.81,19826484.0
70.929,71.66199999999999,70.762,71.227,18763636.0
71.16,71.44,70.018,70.018,23214640.0
69.892,70.443,69.564,70.10600000000001,19399122.0
70.087,70.097,69.34100000000001,69.77600000000001,18315773.0
69.969,70.83,69.969,70.752,14821030.0
70.56,70.742,70.14399999999999,70.329,14227065.0
70.348,70.46300000000001,69.699,70.29899999999999,17678876.0
70.46300000000001,70.938,70.097,70.423,13227083.0
70.657,70.686,70.161,70.433,15057344.0
69.872,70.752,69.68,70.64699999999999,11863630.0
70.608,71.767,70.432,71.575,17468146.0
71.595,72.494,71.372,72.33800000000001,28586076.0
72.252,72.281,71.218,71.507,22471723.0
70.929,71.46,70.578,71.189,22990777.0
71.314,71.605,70.938,70.986,17097250.0
71.256,72.146,71.179,71.895,18062709.0
71.885,71.991,71.41,71.545,15203953.0
71.865,72.479,71.865,72.298,18509340.0
72.298,72.765,71.923,72.223,14888023.0
72.465,72.755,72.096,72.736,13808328.0
72.531,73.007,72.068,72.308,16235757.0
72.368,72.908,71.632,72.833,39825606.0
72.755,73.47,72.57,72.686,24098596.0
72.736,73.219,72.541,72.958,16305980.0
72.87,73.065,71.865,72.475,21497589.0
72.64,72.765,71.672,71.767,19826387.0
71.555,72.058,71.42,71.96300000000001,14574976.0
71.652,71.807,70.521,70.84899999999999,24960493.0
71.247,71.382,70.58800000000001,70.84899999999999,18627423.0
71.13,71.73100000000001,70.762,71.42,20150973.0
71.12100000000001,71.535,70.899,71.44,11249800.0
71.507,72.082,71.45,72.038,17656188.0
73.47,74.032,73.36399999999999,73.781,11773831.0
73.819,74.108,73.63600000000001,73.781,14415659.0
73.847,73.944,73.45,73.905,15904515.0
73.97399999999999,74.747,73.857,74.582,17857031.0
75.036,75.308,74.747,74.942,15840960.0
74.873,75.249,74.804,75.095,12782620.0
74.923,75.066,74.71,75.036,16623654.0
75.115,75.288,74.824,75.056,13741047.0
75.016,75.366,74.804,75.347,15600738.0
75.744,76.37100000000001,75.646,76.21600000000001,23632353.0
76.39,76.73,76.167,76.236,21311103.0
76.306,76.595,75.878,76.266,17955612.0
75.994,76.498,75.444,76.044,21095433.0
76.595,76.808,76.157,76.167,32676173.0
81.594,83.363,80.86,81.05199999999999,73441039.0
81.042,81.551,80.37100000000001,81.131,32836995.0
81.584,81.584,80.375,80.443,28008043.0
80.92699999999999,81.003,80.153,80.443,23066253.0
80.608,81.682,80.385,81.28399999999999,24809169.0
81.314,81.759,80.656,81.372,18233425.0
81.43,81.914,81.316,81.692,20527508.0
81.98200000000001,82.10700000000001,81.17,81.488,18537772.0
81.372,81.825,81.072,81.778,18642939.0
81.344,81.497,80.173,81.324,21895757.0
81.032,81.329,80.491,81.112,20056151.0
80.90899999999999,81.179,80.714,81.17,14668537.0
80.753,81.334,80.249,81.28399999999999,19403529.0
81.13,81.344,80.37100000000001,80.653,19895954.0
80.76899999999999,81.081,80.615,80.868,21562792.0
80.789,80.789,79.934,80.09,22712387.0
80.09,80.274,79.944,80.215,16594300.0
80.42,81.48899999999999,80.42,81.372,21807448.0
81.48,81.547,80.711,80.779,21145283.0
80.681,81.09100000000001,80.458,80.925,7639848.0
80.972,81.624,80.964,81.518,18233225.0
81.714,82.675,81.664,82.5,22556484.0
82.334,82.53399999999999,80.843,81.002,28161593.0
81.169,82.15,81.002,81.809,33976522.0
81.255,82.432,80.888,81.89699999999999,30235504.0
82.052,82.052,78.437,78.807,40213601.0
79.06,80.361,78.708,79.303,26901837.0
79.264,80.808,79.146,80.458,25594737.0
80.22399999999999,80.477,79.70100000000001,80.17699999999999,23839746.0
81.28399999999999,82.209,80.992,81.8,24721054.0
81.927,82.976,81.76100000000001,82.84,22067019.0
82.91799999999999,83.63600000000001,82.695,83.18,24611454.0
83.335,83.59,82.781,82.95700000000001,22335286.0
83.03399999999999,83.462,82.16,82.314,19859664.0
82.869,84.648,82.5,84.414,55480502.0
84.678,85.046,83.81299999999999,83.95700000000001,22922166.0
83.928,83.928,82.87899999999999,83.42299999999999,24014010.0
83.78399999999999,83.88,82.334,83.12200000000001,24269205.0
83.63600000000001,83.684,83.006,83.102,18459514.0
83.006,83.229,82.537,83.11200000000001,14482705.0
82.91799999999999,83.13600000000001,82.646,83.006,10172991.0
83.249,83.57,82.825,83.307,15085516.0
83.491,83.521,83.15100000000001,83.31700000000001,10894719.0
83.229,83.63600000000001,83.102,83.141,19083299.0
83.709,83.88799999999999,83.102,83.54,23124282.0
83.641,84.084,83.56,83.928,26730588.0
84.161,85.20200000000001,84.14200000000001,84.66799999999999,22538001.0
85.20200000000001,85.931,84.978,85.71700000000001,24078162.0
85.727,86.096,85.148,85.804,22748829.0
86.164,86.23899999999999,85.397,85.74600000000001,20027915.0
85.397,85.71700000000001,84.959,85.35700000000001,19177538.0
85.65899999999999,85.65899999999999,84.794,85.61,18298843.0
